id_usuario_x_identificador;fecha_alta;id_identificador;id_usuario;id_usuario_alta
2511746;2025-06-04 16:30:55,000;1225009;40861;39932
2511747;2025-06-04 16:30:55,000;1225010;40861;39932
2511748;2025-06-04 16:30:55,000;1225011;40861;39932
2511749;2025-06-04 16:30:55,000;1225012;40861;39932
2511750;2025-06-04 16:30:55,000;1225013;40861;39932
2511751;2025-06-04 16:30:55,000;1225014;40861;39932
2511752;2025-06-04 16:30:55,000;1225015;40861;39932
2511753;2025-06-04 16:30:55,000;1225016;40861;39932
2511754;2025-06-04 16:30:55,000;1225017;40861;39932
2511755;2025-06-04 16:30:55,000;1225018;40861;39932
2511756;2025-06-04 16:30:55,000;1225019;40861;39932
2511757;2025-06-04 16:30:55,000;1225020;40861;39932
2511758;2025-06-04 16:30:55,000;1225021;40861;39932
2511759;2025-06-04 16:30:55,000;1225022;40861;39932
2511760;2025-06-04 16:30:55,000;1225023;40861;39932
2511761;2025-06-04 16:30:55,000;1225024;40861;39932
2511762;2025-06-04 16:30:55,000;1225025;40861;39932
2511763;2025-06-04 16:30:55,000;1225026;40861;39932
2511764;2025-06-04 16:30:55,000;1225027;40861;39932
2511765;2025-06-04 16:30:55,000;1225028;40861;39932
2511766;2025-06-04 16:30:55,000;1225029;40861;39932
2511767;2025-06-04 16:30:55,000;1225030;40861;39932
2511768;2025-06-04 16:30:55,000;1225031;40861;39932
2511769;2025-06-04 16:30:55,000;1225032;40861;39932
2511770;2025-06-04 16:30:55,000;1225033;40861;39932
2511771;2025-06-04 16:30:55,000;1225034;40861;39932
2511772;2025-06-04 16:30:55,000;1225035;40861;39932
2511773;2025-06-04 16:30:55,000;1225036;40861;39932
2511774;2025-06-04 16:30:55,000;1225037;40861;39932
2511775;2025-06-04 16:30:55,000;1225038;40861;39932
2511776;2025-06-04 16:30:55,000;1225039;40861;39932
2511777;2025-06-04 16:30:55,000;1225040;40861;39932
2511778;2025-06-04 16:30:55,000;1225041;40861;39932
2511779;2025-06-04 16:30:55,000;1225042;40861;39932
2511780;2025-06-04 16:30:55,000;1225043;40861;39932
2511781;2025-06-04 16:30:55,000;1225044;40861;39932
2511782;2025-06-04 16:30:55,000;1225045;40861;39932
2511783;2025-06-04 16:30:55,000;1225046;40861;39932
2511784;2025-06-04 16:30:55,000;1225047;40861;39932
2511785;2025-06-04 16:30:55,000;1225048;40861;39932
2511786;2025-06-04 16:30:55,000;1225049;40861;39932
2511787;2025-06-04 16:30:55,000;1225050;40861;39932
2511788;2025-06-04 16:30:55,000;1225051;40861;39932
2511789;2025-06-04 16:30:55,000;1225052;40861;39932
2511790;2025-06-04 16:30:55,000;1225053;40861;39932
2511791;2025-06-04 16:30:55,000;1225054;40861;39932
2511792;2025-06-04 16:30:55,000;1225055;40861;39932
2511793;2025-06-04 16:30:55,000;1225056;40861;39932
2511794;2025-06-04 16:30:55,000;1225057;40861;39932
2511795;2025-06-04 16:30:55,000;1225058;40861;39932
2511796;2025-06-04 16:30:55,000;1225059;40861;39932
2511797;2025-06-04 16:30:55,000;1225060;40861;39932
2511798;2025-06-04 16:30:55,000;1225061;40861;39932
2511799;2025-06-04 16:30:55,000;1225062;40861;39932
2511800;2025-06-04 16:30:55,000;1225063;40861;39932
2511801;2025-06-04 16:30:55,000;1225064;40861;39932
2511802;2025-06-04 16:30:55,000;1225065;40861;39932
2511803;2025-06-04 16:30:55,000;1225066;40861;39932
2511804;2025-06-04 16:30:55,000;1225067;40861;39932
2511805;2025-06-04 16:30:55,000;1225068;40861;39932
2511806;2025-06-04 16:30:55,000;1225069;40861;39932
2511807;2025-06-04 16:30:55,000;1225070;40861;39932
2511808;2025-06-04 16:30:55,000;1225071;40861;39932
2511809;2025-06-04 16:30:55,000;1225072;40861;39932
2511810;2025-06-04 16:30:55,000;1225073;40861;39932
2511811;2025-06-04 16:30:55,000;1225074;40861;39932
2511812;2025-06-04 16:30:55,000;1225075;40861;39932
2511813;2025-06-04 16:30:55,000;1225076;40861;39932
2511814;2025-06-04 16:30:55,000;1225077;40861;39932
2511815;2025-06-04 16:30:55,000;1225078;40861;39932
2511816;2025-06-04 16:30:55,000;1225079;40861;39932
2511817;2025-06-04 16:30:55,000;1225080;40861;39932
2511818;2025-06-04 16:30:55,000;1225081;40861;39932
2511819;2025-06-04 16:30:55,000;1225082;40861;39932
2511820;2025-06-04 16:30:55,000;1225083;40861;39932
2511821;2025-06-04 16:30:55,000;1225084;40861;39932
2511822;2025-06-04 16:30:55,000;1225085;40861;39932
2511823;2025-06-04 16:30:55,000;1225086;40861;39932
2511824;2025-06-04 16:30:55,000;1225087;40861;39932
2511825;2025-06-04 16:30:55,000;1225088;40861;39932
2511826;2025-06-04 16:30:55,000;1225089;40861;39932
2511827;2025-06-04 16:30:55,000;1225090;40861;39932
2511828;2025-06-04 16:30:55,000;1225091;40861;39932
2511829;2025-06-04 16:30:55,000;1225092;40861;39932
2511830;2025-06-04 16:30:55,000;1225093;40861;39932
2511831;2025-06-04 16:30:55,000;1225094;40861;39932
2511832;2025-06-04 16:30:55,000;1225095;40861;39932
2511833;2025-06-04 16:30:55,000;1225096;40861;39932
2511834;2025-06-04 16:30:55,000;1225097;40861;39932
2511835;2025-06-04 16:30:55,000;1225098;40861;39932
2511836;2025-06-04 16:30:55,000;1225099;40861;39932
2511837;2025-06-04 16:30:55,000;1225100;40861;39932
2511838;2025-06-04 16:30:55,000;1225101;40861;39932
2511839;2025-06-04 16:30:55,000;1225102;40861;39932
2511840;2025-06-04 16:30:55,000;1225103;40861;39932
2511841;2025-06-04 16:30:55,000;1225104;40861;39932
2511842;2025-06-04 16:30:55,000;1225105;40861;39932
2511843;2025-06-04 16:30:55,000;1225106;40861;39932
2511844;2025-06-04 16:30:55,000;1225107;40861;39932
2511845;2025-06-04 16:30:55,000;1225108;40861;39932
2511846;2025-06-04 16:30:55,000;1225109;40861;39932
2511847;2025-06-04 16:30:55,000;1225110;40861;39932
2511848;2025-06-04 16:30:55,000;1225111;40861;39932
2511849;2025-06-04 16:30:55,000;1225112;40861;39932
2511850;2025-06-04 16:30:55,000;1225113;40861;39932
2511851;2025-06-04 16:30:55,000;1225114;40861;39932
2511852;2025-06-04 16:30:55,000;1225115;40861;39932
2511853;2025-06-04 16:30:55,000;1225116;40861;39932
2511854;2025-06-04 16:30:55,000;1225117;40861;39932
2511855;2025-06-04 16:30:55,000;1225118;40861;39932
2511856;2025-06-04 16:30:55,000;1225119;40861;39932
2511857;2025-06-04 16:30:55,000;1225120;40861;39932
2511858;2025-06-04 16:30:55,000;1225121;40861;39932
2511859;2025-06-04 16:30:55,000;1225122;40861;39932
2511860;2025-06-04 16:30:55,000;1225123;40861;39932
2511861;2025-06-04 16:30:55,000;1225124;40861;39932
2511862;2025-06-04 16:30:55,000;1225125;40861;39932
2511863;2025-06-04 16:30:55,000;1225126;40861;39932
2511864;2025-06-04 16:30:55,000;1225127;40861;39932
2511865;2025-06-04 16:30:55,000;1225128;40861;39932
2511866;2025-06-04 16:30:55,000;1225129;40861;39932
2511867;2025-06-04 16:30:55,000;1225130;40861;39932
2511868;2025-06-04 16:30:55,000;1225131;40861;39932
2511869;2025-06-04 16:30:55,000;1225132;40861;39932
2511870;2025-06-04 16:30:55,000;1225133;40861;39932
2511871;2025-06-04 16:30:55,000;1225134;40861;39932
2511872;2025-06-04 16:30:55,000;1225135;40861;39932
2511873;2025-06-04 16:30:55,000;1225136;40861;39932
2511874;2025-06-04 16:30:55,000;1225137;40861;39932
2511875;2025-06-04 16:30:55,000;1225138;40861;39932
2511876;2025-06-04 16:30:55,000;1225139;40861;39932
2511877;2025-06-04 16:30:55,000;1225140;40861;39932
2511878;2025-06-04 16:30:55,000;1225141;40861;39932
2511879;2025-06-04 16:30:55,000;1225142;40861;39932
2511880;2025-06-04 16:30:55,000;1225143;40861;39932
2511881;2025-06-04 16:30:55,000;1225144;40861;39932
2511882;2025-06-04 16:30:55,000;1225145;40861;39932
2511883;2025-06-04 16:30:55,000;1225146;40861;39932
2511884;2025-06-04 16:30:55,000;1225147;40861;39932
2511885;2025-06-04 16:30:55,000;1225148;40861;39932
2511886;2025-06-04 16:30:55,000;1225149;40861;39932
2511887;2025-06-04 16:30:55,000;1225150;40861;39932
2511888;2025-06-04 16:30:55,000;1225151;40861;39932
2511889;2025-06-04 16:30:55,000;1225152;40861;39932
2511890;2025-06-04 16:30:55,000;1225153;40861;39932
2511891;2025-06-04 16:30:55,000;1225154;40861;39932
2511892;2025-06-04 16:30:55,000;1225155;40861;39932
2511893;2025-06-04 16:30:55,000;1225156;40861;39932
2511894;2025-06-04 16:30:55,000;1225157;40861;39932
2511895;2025-06-04 16:30:55,000;1225158;40861;39932
2511896;2025-06-04 16:30:55,000;1225159;40861;39932
2511897;2025-06-04 16:30:55,000;1225160;40861;39932
2511898;2025-06-04 16:30:55,000;1225161;40861;39932
2511899;2025-06-04 16:30:55,000;1225162;40861;39932
2511900;2025-06-04 16:30:55,000;1225163;40861;39932
2511901;2025-06-04 16:30:55,000;1225164;40861;39932
2511902;2025-06-04 16:30:55,000;1225165;40861;39932
2511903;2025-06-04 16:30:55,000;1225166;40861;39932
2511904;2025-06-04 16:30:55,000;1225167;40861;39932
2511905;2025-06-04 16:30:55,000;1225168;40861;39932
2511906;2025-06-04 16:30:55,000;1225169;40861;39932
2511907;2025-06-04 16:30:55,000;1225170;40861;39932
2511908;2025-06-04 16:30:55,000;1225171;40861;39932
2511909;2025-06-04 16:30:55,000;1225172;40861;39932
2511910;2025-06-04 16:30:55,000;1225173;40861;39932
2511911;2025-06-04 16:30:55,000;1225174;40861;39932
2511912;2025-06-04 16:30:55,000;1225175;40861;39932
2511913;2025-06-04 16:30:55,000;1225176;40861;39932
2511914;2025-06-04 16:30:55,000;1225177;40861;39932
2511915;2025-06-04 16:30:55,000;1225178;40861;39932
2511916;2025-06-04 16:30:55,000;1225179;40861;39932
2511917;2025-06-04 16:30:55,000;1225180;40861;39932
2511918;2025-06-04 16:30:55,000;1225181;40861;39932
2511919;2025-06-04 16:30:55,000;1225182;40861;39932
2511920;2025-06-04 16:30:55,000;1225183;40861;39932
2511921;2025-06-04 16:30:55,000;1225184;40861;39932
2511922;2025-06-04 16:30:55,000;1225185;40861;39932
2511923;2025-06-04 16:30:55,000;1225186;40861;39932
2511924;2025-06-04 16:30:55,000;1225187;40861;39932
2511925;2025-06-04 16:30:55,000;1225188;40861;39932
2511926;2025-06-04 16:30:55,000;1225189;40861;39932
2511927;2025-06-04 16:30:55,000;1225190;40861;39932
2511928;2025-06-04 16:30:55,000;1225191;40861;39932
2511929;2025-06-04 16:30:55,000;1225192;40861;39932
2511930;2025-06-04 16:30:55,000;1225193;40861;39932
2511931;2025-06-04 16:30:55,000;1225194;40861;39932
2511932;2025-06-04 16:30:55,000;1225195;40861;39932
2511933;2025-06-04 16:30:55,000;1225196;40861;39932
2511934;2025-06-04 16:30:55,000;1225197;40861;39932
2511935;2025-06-04 16:30:55,000;1225198;40861;39932
2511936;2025-06-04 16:30:55,000;1225199;40861;39932
2511937;2025-06-04 16:30:55,000;1225200;40861;39932
2511938;2025-06-04 16:30:55,000;1225201;40861;39932
2511939;2025-06-04 16:30:55,000;1225202;40861;39932
2511940;2025-06-04 16:30:55,000;1225203;40861;39932
2511941;2025-06-04 16:30:55,000;1225204;40861;39932
2511942;2025-06-04 16:30:55,000;1225205;40861;39932
2511943;2025-06-04 16:30:55,000;1225206;40861;39932
2511944;2025-06-04 16:30:55,000;1225207;40861;39932
2511945;2025-06-04 16:30:55,000;1225208;40861;39932
2511946;2025-06-04 16:30:55,000;1225209;40861;39932
2511947;2025-06-04 16:30:55,000;1225210;40861;39932
2511948;2025-06-04 16:30:55,000;1225211;40861;39932
2511949;2025-06-04 16:30:55,000;1225212;40861;39932
2511950;2025-06-04 16:30:55,000;1225213;40861;39932
2511951;2025-06-04 16:30:55,000;1225214;40861;39932
2511952;2025-06-04 16:30:55,000;1225215;40861;39932
2511953;2025-06-04 16:30:55,000;1225216;40861;39932
2511954;2025-06-04 16:30:55,000;1225217;40861;39932
2511955;2025-06-04 16:30:55,000;1225218;40861;39932
2511956;2025-06-04 16:30:55,000;1225219;40861;39932
2511957;2025-06-04 16:30:55,000;1225220;40861;39932
2511958;2025-06-04 16:30:55,000;1225221;40861;39932
2511959;2025-06-04 16:30:55,000;1225222;40861;39932
2511960;2025-06-04 16:30:55,000;1225223;40861;39932
2511961;2025-06-04 16:30:55,000;1225224;40861;39932
2511962;2025-06-04 16:30:55,000;1225225;40861;39932
2511963;2025-06-04 16:30:55,000;1225226;40861;39932
2511964;2025-06-04 16:30:55,000;1225227;40861;39932
2511965;2025-06-04 16:30:55,000;1225228;40861;39932
2511966;2025-06-04 16:30:55,000;1225229;40861;39932
2511967;2025-06-04 16:30:55,000;1225230;40861;39932
2511968;2025-06-04 16:30:55,000;1225231;40861;39932
2511969;2025-06-04 16:30:55,000;1225232;40861;39932
2511970;2025-06-04 16:30:55,000;1225233;40861;39932
2511971;2025-06-04 16:30:55,000;1225234;40861;39932
2511972;2025-06-04 16:30:55,000;1225235;40861;39932
2511973;2025-06-04 16:30:55,000;1225236;40861;39932
2511974;2025-06-04 16:30:55,000;1225237;40861;39932
2511975;2025-06-04 16:30:55,000;1225238;40861;39932
2511976;2025-06-04 16:30:55,000;1225239;40861;39932
2511977;2025-06-04 16:30:55,000;1225240;40861;39932
2511978;2025-06-04 16:30:55,000;1225241;40861;39932
2511979;2025-06-04 16:30:55,000;1225242;40861;39932
2511980;2025-06-04 16:30:55,000;1225243;40861;39932
2511981;2025-06-04 16:30:55,000;1225244;40861;39932
2511982;2025-06-04 16:30:55,000;1225245;40861;39932
2511983;2025-06-04 16:30:55,000;1225246;40861;39932
2511984;2025-06-04 16:30:55,000;1225247;40861;39932
2511985;2025-06-04 16:30:55,000;1225248;40861;39932
2511986;2025-06-04 16:30:55,000;1225249;40861;39932
2511987;2025-06-04 16:30:55,000;1225250;40861;39932
2511988;2025-06-04 16:30:55,000;1225251;40861;39932
2511989;2025-06-04 16:30:55,000;1225252;40861;39932
2511990;2025-06-04 16:30:55,000;1225253;40861;39932
2511991;2025-06-04 16:30:55,000;1225254;40861;39932
2511992;2025-06-04 16:30:55,000;1225255;40861;39932
2511993;2025-06-04 16:30:55,000;1225256;40861;39932
2511994;2025-06-04 16:30:55,000;1225257;40861;39932
2511995;2025-06-04 16:30:55,000;1225258;40861;39932
2511996;2025-06-04 16:30:55,000;1225259;40861;39932
2511997;2025-06-04 16:30:55,000;1225260;40861;39932
2511998;2025-06-04 16:30:55,000;1225261;40861;39932
2511999;2025-06-04 16:30:55,000;1225262;40861;39932
2512000;2025-06-04 16:30:55,000;1225263;40861;39932
2512001;2025-06-04 16:30:55,000;1225264;40861;39932
2512002;2025-06-04 16:30:55,000;1225265;40861;39932
2512003;2025-06-04 16:30:55,000;1225266;40861;39932
2512004;2025-06-04 16:30:55,000;1225267;40861;39932
2512005;2025-06-04 16:30:55,000;1225268;40861;39932
2512006;2025-06-04 16:30:55,000;1225269;40861;39932
2512007;2025-06-04 16:30:55,000;1225270;40861;39932
2512008;2025-06-04 16:30:55,000;1225271;40861;39932
2512009;2025-06-04 16:30:55,000;1225272;40861;39932
2512010;2025-06-04 16:30:55,000;1225273;40861;39932
2512011;2025-06-04 16:30:55,000;1225274;40861;39932
2512012;2025-06-04 16:30:55,000;1225275;40861;39932
2512013;2025-06-04 16:30:55,000;1225276;40861;39932
2512014;2025-06-04 16:30:55,000;1225277;40861;39932
2512015;2025-06-04 16:30:55,000;1225278;40861;39932
2512016;2025-06-04 16:30:55,000;1225279;40861;39932
2512017;2025-06-04 16:30:55,000;1225280;40861;39932
2512018;2025-06-04 16:30:55,000;1225281;40861;39932
2512019;2025-06-04 16:30:55,000;1225282;40861;39932
2512020;2025-06-04 16:30:55,000;1225283;40861;39932
2512021;2025-06-04 16:30:55,000;1225284;40861;39932
2512022;2025-06-04 16:30:55,000;1225285;40861;39932
2512023;2025-06-04 16:30:55,000;1225286;40861;39932
2512024;2025-06-04 16:30:55,000;1225287;40861;39932
2512025;2025-06-04 16:30:55,000;1225288;40861;39932
2512026;2025-06-04 16:30:55,000;1225289;40861;39932
2512027;2025-06-04 16:30:55,000;1225290;40861;39932
2512028;2025-06-04 16:30:55,000;1225291;40861;39932
2512029;2025-06-04 16:30:55,000;1225292;40861;39932
2512030;2025-06-04 16:30:55,000;1225293;40861;39932
2512031;2025-06-04 16:30:55,000;1225294;40861;39932
2512032;2025-06-04 16:30:55,000;1225295;40861;39932
2512033;2025-06-04 16:30:55,000;1225296;40861;39932
2512034;2025-06-04 16:30:55,000;1225297;40861;39932
2512035;2025-06-04 16:30:55,000;1225298;40861;39932
2512036;2025-06-04 16:30:55,000;1225299;40861;39932
2512037;2025-06-04 16:30:55,000;1225300;40861;39932
2512038;2025-06-04 16:30:55,000;1225301;40861;39932
2512039;2025-06-04 16:30:55,000;1225302;40861;39932
2512040;2025-06-04 16:30:55,000;1225303;40861;39932
2512041;2025-06-04 16:30:55,000;1225304;40861;39932
2512042;2025-06-04 16:30:55,000;1225305;40861;39932
2512043;2025-06-04 16:30:55,000;1225306;40861;39932
2512044;2025-06-04 16:30:55,000;1225307;40861;39932
2512045;2025-06-04 16:30:55,000;1225308;40861;39932
2512046;2025-06-04 16:30:55,000;1225309;40861;39932
2512047;2025-06-04 16:30:55,000;1225310;40861;39932
2512048;2025-06-04 16:30:55,000;1225311;40861;39932
2512049;2025-06-04 16:30:55,000;1225312;40861;39932
2512050;2025-06-04 16:30:55,000;1225313;40861;39932
2512051;2025-06-04 16:30:55,000;1225314;40861;39932
2512052;2025-06-04 16:30:55,000;1225315;40861;39932
2512053;2025-06-04 16:30:55,000;1225316;40861;39932
2512054;2025-06-04 16:30:55,000;1225317;40861;39932
2512055;2025-06-04 16:30:55,000;1225318;40861;39932
2512056;2025-06-04 16:30:55,000;1225319;40861;39932
2512057;2025-06-04 16:30:55,000;1225320;40861;39932
2512058;2025-06-04 16:30:55,000;1225321;40861;39932
2512059;2025-06-04 16:30:55,000;1225322;40861;39932
2512060;2025-06-04 16:30:55,000;1225323;40861;39932
2512061;2025-06-04 16:30:55,000;1225324;40861;39932
2512062;2025-06-04 16:30:55,000;1225325;40861;39932
2512063;2025-06-04 16:30:55,000;1225326;40861;39932
2512064;2025-06-04 16:30:55,000;1225327;40861;39932
2512065;2025-06-04 16:30:55,000;1225328;40861;39932
2512066;2025-06-04 16:30:55,000;1225329;40861;39932
2512067;2025-06-04 16:30:55,000;1225330;40861;39932
2512068;2025-06-04 16:30:55,000;1225331;40861;39932
2512069;2025-06-04 16:30:55,000;1225332;40861;39932
2512070;2025-06-04 16:30:55,000;1225333;40861;39932
2512071;2025-06-04 16:30:55,000;1225334;40861;39932
2512072;2025-06-04 16:30:55,000;1225335;40861;39932
2512073;2025-06-04 16:30:55,000;1225336;40861;39932
2512074;2025-06-04 16:30:55,000;1225337;40861;39932
2512075;2025-06-04 16:30:55,000;1225338;40861;39932
2512076;2025-06-04 16:30:55,000;1225339;40861;39932
2512077;2025-06-04 16:30:55,000;1225340;40861;39932
2512078;2025-06-04 16:30:55,000;1225341;40861;39932
2512079;2025-06-04 16:30:55,000;1225342;40861;39932
2512080;2025-06-04 16:30:55,000;1225343;40861;39932
2512081;2025-06-04 16:30:55,000;1225344;40861;39932
2512082;2025-06-04 16:30:55,000;1225345;40861;39932
2512083;2025-06-04 16:30:55,000;1225346;40861;39932
2512084;2025-06-04 16:30:55,000;1225347;40861;39932
2512085;2025-06-04 16:30:55,000;1225348;40861;39932
2512086;2025-06-04 16:30:55,000;1225349;40861;39932
2512087;2025-06-04 16:30:55,000;1225350;40861;39932
2512088;2025-06-04 16:30:55,000;1225351;40861;39932
2512089;2025-06-04 16:30:55,000;1225352;40861;39932
2512090;2025-06-04 16:30:55,000;1225353;40861;39932
2512091;2025-06-04 16:30:55,000;1225354;40861;39932
2512092;2025-06-04 16:30:55,000;1225355;40861;39932
2512093;2025-06-04 16:30:55,000;1225356;40861;39932
2512094;2025-06-04 16:30:55,000;1225357;40861;39932
2512095;2025-06-04 16:30:55,000;1225358;40861;39932
2512096;2025-06-04 16:30:55,000;1225359;40861;39932
2512097;2025-06-04 16:30:55,000;1225360;40861;39932
2512098;2025-06-04 16:30:55,000;1225361;40861;39932
2512099;2025-06-04 16:30:55,000;1225362;40861;39932
2512100;2025-06-04 16:30:55,000;1225363;40861;39932
2512101;2025-06-04 16:30:55,000;1225364;40861;39932
2512102;2025-06-04 16:30:55,000;1225365;40861;39932
2512103;2025-06-04 16:30:55,000;1225366;40861;39932
2512104;2025-06-04 16:30:55,000;1225367;40861;39932
2512105;2025-06-04 16:30:55,000;1225368;40861;39932
2512106;2025-06-04 16:30:55,000;1225369;40861;39932
2512107;2025-06-04 16:30:55,000;1225370;40861;39932
2512108;2025-06-04 16:30:55,000;1225371;40861;39932
2512109;2025-06-04 16:30:55,000;1225372;40861;39932
2512110;2025-06-04 16:30:55,000;1225373;40861;39932
2512111;2025-06-04 16:30:55,000;1225374;40861;39932
2512112;2025-06-04 16:30:55,000;1225375;40861;39932
2512113;2025-06-04 16:30:55,000;1225376;40861;39932
2512114;2025-06-04 16:30:55,000;1225377;40861;39932
